month,location,damage_type,damage_cost,damage_reduction_pct,reduced_damage_cost
19.0,"(4, 7)",Erosion,1222580.0,0.188,1220281.5496
19.0,"(4, 7)",Erosion,1222580.0,0.6846,1214210.21732
19.0,"(4, 7)",Erosion,1222580.0,0.7293,1213663.72406
19.0,"(4, 7)",Erosion,1222580.0,0.3889,1217825.38638
19.0,"(4, 7)",Erosion,1222580.0,0.4201,1217443.94142
19.0,"(4, 7)",Erosion,1222580.0,0.3864,1217855.9508800001
19.0,"(4, 7)",Erosion,1222580.0,0.428,1217347.3576
19.0,"(4, 7)",Erosion,1222580.0,0.6367,1214795.83314
19.0,"(4, 7)",Erosion,1222580.0,0.2317,1219747.28214
19.0,"(4, 7)",Erosion,1222580.0,0.6057,1215174.83294
19.0,"(4, 7)",Erosion,1222580.0,0.7287,1213671.05954
19.0,"(4, 7)",Erosion,1222580.0,0.3121,1218764.32782
19.0,"(4, 7)",Erosion,1222580.0,0.3683,1218077.23786
19.0,"(4, 7)",Erosion,1222580.0,0.3494,1218308.30548
19.0,"(4, 7)",Erosion,1222580.0,0.653,1214596.5526
19.0,"(4, 8)",Erosion,4078643.0,0.4357,4060872.3524490003
19.0,"(4, 8)",Erosion,4078643.0,0.188,4070975.15116
19.0,"(4, 8)",Erosion,4078643.0,0.6846,4050720.610022
19.0,"(4, 8)",Erosion,4078643.0,0.7293,4048897.456601
19.0,"(4, 8)",Erosion,4078643.0,0.3889,4062781.157373
19.0,"(4, 8)",Erosion,4078643.0,0.4201,4061508.620757
19.0,"(4, 8)",Erosion,4078643.0,0.3864,4062883.1234480003
19.0,"(4, 8)",Erosion,4078643.0,0.428,4061186.40796
19.0,"(4, 8)",Erosion,4078643.0,0.6367,4052674.280019
19.0,"(4, 8)",Erosion,4078643.0,0.2317,4069192.784169
19.0,"(4, 8)",Erosion,4078643.0,0.6057,4053938.659349
19.0,"(4, 8)",Erosion,4078643.0,0.7287,4048921.928459
19.0,"(4, 8)",Erosion,4078643.0,0.3121,4065913.555197
19.0,"(4, 8)",Erosion,4078643.0,0.3683,4063621.357831
19.0,"(4, 8)",Erosion,4078643.0,0.3494,4064392.221358
19.0,"(4, 8)",Erosion,4078643.0,0.653,4052009.46121
19.0,"(4, 9)",Erosion,0.0,0.4357,0.0
19.0,"(4, 9)",Erosion,0.0,0.188,0.0
19.0,"(4, 9)",Erosion,0.0,0.6846,0.0
19.0,"(4, 9)",Erosion,0.0,0.7293,0.0
19.0,"(4, 9)",Erosion,0.0,0.3889,0.0
19.0,"(4, 9)",Erosion,0.0,0.4201,0.0
19.0,"(4, 9)",Erosion,0.0,0.3864,0.0
19.0,"(4, 9)",Erosion,0.0,0.428,0.0
19.0,"(4, 9)",Erosion,0.0,0.6367,0.0
19.0,"(4, 9)",Erosion,0.0,0.2317,0.0
19.0,"(4, 9)",Erosion,0.0,0.6057,0.0
19.0,"(4, 9)",Erosion,0.0,0.7287,0.0
19.0,"(4, 9)",Erosion,0.0,0.3121,0.0
19.0,"(4, 9)",Erosion,0.0,0.3683,0.0
19.0,"(4, 9)",Erosion,0.0,0.3494,0.0
19.0,"(4, 9)",Erosion,0.0,0.653,0.0
19.0,"(4, 10)",Erosion,4646874.0,0.4357,4626627.569982001
19.0,"(4, 10)",Erosion,4646874.0,0.188,4638137.87688
19.0,"(4, 10)",Erosion,4646874.0,0.6846,4615061.500596
19.0,"(4, 10)",Erosion,4646874.0,0.7293,4612984.347918
19.0,"(4, 10)",Erosion,4646874.0,0.3889,4628802.307014
19.0,"(4, 10)",Erosion,4646874.0,0.4201,4627352.482326
19.0,"(4, 10)",Erosion,4646874.0,0.3864,4628918.478864
19.0,"(4, 10)",Erosion,4646874.0,0.428,4626985.37928
19.0,"(4, 10)",Erosion,4646874.0,0.6367,4617287.353242
19.0,"(4, 10)",Erosion,4646874.0,0.2317,4636107.192942
19.0,"(4, 10)",Erosion,4646874.0,0.6057,4618727.8841820005
19.0,"(4, 10)",Erosion,4646874.0,0.7287,4613012.229162
19.0,"(4, 10)",Erosion,4646874.0,0.3121,4632371.106246
19.0,"(4, 10)",Erosion,4646874.0,0.3683,4629759.563058
19.0,"(4, 10)",Erosion,4646874.0,0.3494,4630637.822244
19.0,"(4, 10)",Erosion,4646874.0,0.653,4616529.91278
19.0,"(5, 1)",Erosion,0.0,0.4357,0.0
19.0,"(5, 1)",Erosion,0.0,0.188,0.0
19.0,"(5, 1)",Erosion,0.0,0.6846,0.0
19.0,"(5, 1)",Erosion,0.0,0.7293,0.0
19.0,"(5, 1)",Erosion,0.0,0.3889,0.0
19.0,"(5, 1)",Erosion,0.0,0.4201,0.0
19.0,"(5, 1)",Erosion,0.0,0.3864,0.0
19.0,"(5, 1)",Erosion,0.0,0.428,0.0
19.0,"(5, 1)",Erosion,0.0,0.6367,0.0
19.0,"(5, 1)",Erosion,0.0,0.2317,0.0
19.0,"(5, 1)",Erosion,0.0,0.6057,0.0
19.0,"(5, 1)",Erosion,0.0,0.7287,0.0
19.0,"(5, 1)",Erosion,0.0,0.3121,0.0
19.0,"(5, 1)",Erosion,0.0,0.3683,0.0
19.0,"(5, 1)",Erosion,0.0,0.3494,0.0
19.0,"(5, 1)",Erosion,0.0,0.653,0.0
19.0,"(5, 2)",Erosion,3658108.0,0.4357,3642169.6234440003
19.0,"(5, 2)",Erosion,3658108.0,0.188,3651230.75696
19.0,"(5, 2)",Erosion,3658108.0,0.6846,3633064.592632
19.0,"(5, 2)",Erosion,3658108.0,0.7293,3631429.418356
19.0,"(5, 2)",Erosion,3658108.0,0.3889,3643881.6179879997
19.0,"(5, 2)",Erosion,3658108.0,0.4201,3642740.288292
19.0,"(5, 2)",Erosion,3658108.0,0.3864,3643973.070688
19.0,"(5, 2)",Erosion,3658108.0,0.428,3642451.29776
19.0,"(5, 2)",Erosion,3658108.0,0.6367,3634816.826364
19.0,"(5, 2)",Erosion,3658108.0,0.2317,3649632.163764
19.0,"(5, 2)",Erosion,3658108.0,0.6057,3635950.839844
19.0,"(5, 2)",Erosion,3658108.0,0.7287,3631451.3670039997
19.0,"(5, 2)",Erosion,3658108.0,0.3121,3646691.044932
19.0,"(5, 2)",Erosion,3658108.0,0.3683,3644635.188236
19.0,"(5, 2)",Erosion,3658108.0,0.3494,3645326.570648
19.0,"(5, 2)",Erosion,3658108.0,0.653,3634220.5547599997
19.0,"(5, 3)",Erosion,0.0,0.4357,0.0
19.0,"(5, 3)",Erosion,0.0,0.188,0.0
19.0,"(5, 3)",Erosion,0.0,0.6846,0.0
19.0,"(5, 3)",Erosion,0.0,0.7293,0.0
19.0,"(5, 3)",Erosion,0.0,0.3889,0.0
19.0,"(5, 3)",Erosion,0.0,0.4201,0.0
19.0,"(5, 3)",Erosion,0.0,0.3864,0.0
19.0,"(5, 3)",Erosion,0.0,0.428,0.0
19.0,"(5, 3)",Erosion,0.0,0.6367,0.0
19.0,"(5, 3)",Erosion,0.0,0.2317,0.0
19.0,"(5, 3)",Erosion,0.0,0.6057,0.0
19.0,"(5, 3)",Erosion,0.0,0.7287,0.0
19.0,"(5, 3)",Erosion,0.0,0.3121,0.0
19.0,"(5, 3)",Erosion,0.0,0.3683,0.0
19.0,"(5, 3)",Erosion,0.0,0.3494,0.0
19.0,"(5, 3)",Erosion,0.0,0.653,0.0
19.0,"(5, 4)",Erosion,3845223.0,0.4357,3828469.3633890003
19.0,"(5, 4)",Erosion,3845223.0,0.188,3837993.98076
19.0,"(5, 4)",Erosion,3845223.0,0.6846,3818898.603342
19.0,"(5, 4)",Erosion,3845223.0,0.7293,3817179.788661
19.0,"(5, 4)",Erosion,3845223.0,0.3889,3830268.927753
19.0,"(5, 4)",Erosion,3845223.0,0.4201,3829069.218177
19.0,"(5, 4)",Erosion,3845223.0,0.3864,3830365.058328
19.0,"(5, 4)",Erosion,3845223.0,0.428,3828765.4455600004
19.0,"(5, 4)",Erosion,3845223.0,0.6367,3820740.465159
19.0,"(5, 4)",Erosion,3845223.0,0.2317,3836313.618309
19.0,"(5, 4)",Erosion,3845223.0,0.6057,3821932.4842890003
19.0,"(5, 4)",Erosion,3845223.0,0.7287,3817202.8599989996
19.0,"(5, 4)",Erosion,3845223.0,0.3121,3833222.059017
19.0,"(5, 4)",Erosion,3845223.0,0.3683,3831061.043691
19.0,"(5, 4)",Erosion,3845223.0,0.3494,3831787.790838
19.0,"(5, 4)",Erosion,3845223.0,0.653,3820113.69381
19.0,"(5, 5)",Erosion,4938678.0,0.4357,4917160.179954
19.0,"(5, 5)",Erosion,4938678.0,0.188,4929393.28536
19.0,"(5, 5)",Erosion,4938678.0,0.6846,4904867.810412
19.0,"(5, 5)",Erosion,4938678.0,0.7293,4902660.221346
19.0,"(5, 5)",Erosion,4938678.0,0.3889,4919471.481258
19.0,"(5, 5)",Erosion,4938678.0,0.4201,4917930.613722
19.0,"(5, 5)",Erosion,4938678.0,0.3864,4919594.9482080005
19.0,"(5, 5)",Erosion,4938678.0,0.428,4917540.45816
19.0,"(5, 5)",Erosion,4938678.0,0.6367,4907233.437174
19.0,"(5, 5)",Erosion,4938678.0,0.2317,4927235.083074
19.0,"(5, 5)",Erosion,4938678.0,0.6057,4908764.4273540005
19.0,"(5, 5)",Erosion,4938678.0,0.7287,4902689.853414
19.0,"(5, 5)",Erosion,4938678.0,0.3121,4923264.385962
19.0,"(5, 5)",Erosion,4938678.0,0.3683,4920488.848926
19.0,"(5, 5)",Erosion,4938678.0,0.3494,4921422.259068
19.0,"(5, 5)",Erosion,4938678.0,0.653,4906428.4326599995
19.0,"(5, 6)",Erosion,1308042.0,0.4357,1302342.861006
19.0,"(5, 6)",Erosion,1308042.0,0.188,1305582.8810400001
19.0,"(5, 6)",Erosion,1308042.0,0.6846,1299087.144468
19.0,"(5, 6)",Erosion,1308042.0,0.7293,1298502.449694
19.0,"(5, 6)",Erosion,1308042.0,0.3889,1302955.024662
19.0,"(5, 6)",Erosion,1308042.0,0.4201,1302546.915558
19.0,"(5, 6)",Erosion,1308042.0,0.3864,1302987.725712
19.0,"(5, 6)",Erosion,1308042.0,0.428,1302443.58024
19.0,"(5, 6)",Erosion,1308042.0,0.6367,1299713.696586
19.0,"(5, 6)",Erosion,1308042.0,0.2317,1305011.266686
19.0,"(5, 6)",Erosion,1308042.0,0.6057,1300119.189606
19.0,"(5, 6)",Erosion,1308042.0,0.7287,1298510.297946
19.0,"(5, 6)",Erosion,1308042.0,0.3121,1303959.6009179999
19.0,"(5, 6)",Erosion,1308042.0,0.3683,1303224.481314
19.0,"(5, 6)",Erosion,1308042.0,0.3494,1303471.701252
19.0,"(5, 6)",Erosion,1308042.0,0.653,1299500.48574
19.0,"(5, 7)",Erosion,3158425.0,0.4357,3144663.742275
19.0,"(5, 7)",Erosion,3158425.0,0.188,3152487.161
19.0,"(5, 7)",Erosion,3158425.0,0.6846,3136802.42245
19.0,"(5, 7)",Erosion,3158425.0,0.7293,3135390.606475
19.0,"(5, 7)",Erosion,3158425.0,0.3889,3146141.885175
19.0,"(5, 7)",Erosion,3158425.0,0.4201,3145156.456575
19.0,"(5, 7)",Erosion,3158425.0,0.3864,3146220.8458000002
19.0,"(5, 7)",Erosion,3158425.0,0.428,3144906.941
19.0,"(5, 7)",Erosion,3158425.0,0.6367,3138315.308025
19.0,"(5, 7)",Erosion,3158425.0,0.2317,3151106.929275
19.0,"(5, 7)",Erosion,3158425.0,0.6057,3139294.419775
19.0,"(5, 7)",Erosion,3158425.0,0.7287,3135409.557025
19.0,"(5, 7)",Erosion,3158425.0,0.3121,3148567.5555749997
19.0,"(5, 7)",Erosion,3158425.0,0.3683,3146792.520725
19.0,"(5, 7)",Erosion,3158425.0,0.3494,3147389.46305
19.0,"(5, 7)",Erosion,3158425.0,0.653,3137800.48475
19.0,"(5, 8)",Erosion,3066085.0,0.4357,3052726.0676550004
19.0,"(5, 8)",Erosion,3066085.0,0.188,3060320.7602
19.0,"(5, 8)",Erosion,3066085.0,0.6846,3045094.58209
19.0,"(5, 8)",Erosion,3066085.0,0.7293,3043724.042095
19.0,"(5, 8)",Erosion,3066085.0,0.3889,3054160.995435
19.0,"(5, 8)",Erosion,3066085.0,0.4201,3053204.376915
19.0,"(5, 8)",Erosion,3066085.0,0.3864,3054237.64756
19.0,"(5, 8)",Erosion,3066085.0,0.428,3052962.1562
19.0,"(5, 8)",Erosion,3066085.0,0.6367,3046563.236805
19.0,"(5, 8)",Erosion,3066085.0,0.2317,3058980.881055
19.0,"(5, 8)",Erosion,3066085.0,0.6057,3047513.7231550002
19.0,"(5, 8)",Erosion,3066085.0,0.7287,3043742.438605
19.0,"(5, 8)",Erosion,3066085.0,0.3121,3056515.7487149998
19.0,"(5, 8)",Erosion,3066085.0,0.3683,3054792.608945
19.0,"(5, 8)",Erosion,3066085.0,0.3494,3055372.09901
19.0,"(5, 8)",Erosion,3066085.0,0.653,3046063.46495
19.0,"(5, 9)",Erosion,0.0,0.4357,0.0
19.0,"(5, 9)",Erosion,0.0,0.188,0.0
19.0,"(5, 9)",Erosion,0.0,0.6846,0.0
19.0,"(5, 9)",Erosion,0.0,0.7293,0.0
19.0,"(5, 9)",Erosion,0.0,0.3889,0.0
19.0,"(5, 9)",Erosion,0.0,0.4201,0.0
19.0,"(5, 9)",Erosion,0.0,0.3864,0.0
19.0,"(5, 9)",Erosion,0.0,0.428,0.0
19.0,"(5, 9)",Erosion,0.0,0.6367,0.0
19.0,"(5, 9)",Erosion,0.0,0.2317,0.0
19.0,"(5, 9)",Erosion,0.0,0.6057,0.0
19.0,"(5, 9)",Erosion,0.0,0.7287,0.0
19.0,"(5, 9)",Erosion,0.0,0.3121,0.0
19.0,"(5, 9)",Erosion,0.0,0.3683,0.0
19.0,"(5, 9)",Erosion,0.0,0.3494,0.0
19.0,"(5, 9)",Erosion,0.0,0.653,0.0
19.0,"(5, 10)",Erosion,2320740.0,0.4357,2310628.5358200003
19.0,"(5, 10)",Erosion,2320740.0,0.188,2316377.0088
19.0,"(5, 10)",Erosion,2320740.0,0.6846,2304852.21396
19.0,"(5, 10)",Erosion,2320740.0,0.7293,2303814.84318
19.0,"(5, 10)",Erosion,2320740.0,0.3889,2311714.64214
19.0,"(5, 10)",Erosion,2320740.0,0.4201,2310990.57126
19.0,"(5, 10)",Erosion,2320740.0,0.3864,2311772.66064
19.0,"(5, 10)",Erosion,2320740.0,0.428,2310807.2328000003
19.0,"(5, 10)",Erosion,2320740.0,0.6367,2305963.84842
19.0,"(5, 10)",Erosion,2320740.0,0.2317,2315362.84542
19.0,"(5, 10)",Erosion,2320740.0,0.6057,2306683.27782
19.0,"(5, 10)",Erosion,2320740.0,0.7287,2303828.76762
19.0,"(5, 10)",Erosion,2320740.0,0.3121,2313496.97046
19.0,"(5, 10)",Erosion,2320740.0,0.3683,2312192.71458
19.0,"(5, 10)",Erosion,2320740.0,0.3494,2312631.33444
19.0,"(5, 10)",Erosion,2320740.0,0.653,2305585.5678
19.0,"(6, 1)",Erosion,0.0,0.4357,0.0
19.0,"(6, 1)",Erosion,0.0,0.188,0.0
19.0,"(6, 1)",Erosion,0.0,0.6846,0.0
19.0,"(6, 1)",Erosion,0.0,0.7293,0.0
19.0,"(6, 1)",Erosion,0.0,0.3889,0.0
19.0,"(6, 1)",Erosion,0.0,0.4201,0.0
19.0,"(6, 1)",Erosion,0.0,0.3864,0.0
19.0,"(6, 1)",Erosion,0.0,0.428,0.0
19.0,"(6, 1)",Erosion,0.0,0.6367,0.0
19.0,"(6, 1)",Erosion,0.0,0.2317,0.0
19.0,"(6, 1)",Erosion,0.0,0.6057,0.0
19.0,"(6, 1)",Erosion,0.0,0.7287,0.0
19.0,"(6, 1)",Erosion,0.0,0.3121,0.0
19.0,"(6, 1)",Erosion,0.0,0.3683,0.0
19.0,"(6, 1)",Erosion,0.0,0.3494,0.0
19.0,"(6, 1)",Erosion,0.0,0.653,0.0
19.0,"(6, 2)",Erosion,3354668.0,0.4357,3340051.7115240004
19.0,"(6, 2)",Erosion,3354668.0,0.188,3348361.22416
19.0,"(6, 2)",Erosion,3354668.0,0.6846,3331701.942872
19.0,"(6, 2)",Erosion,3354668.0,0.7293,3330202.406276
19.0,"(6, 2)",Erosion,3354668.0,0.3889,3341621.6961479997
19.0,"(6, 2)",Erosion,3354668.0,0.4201,3340575.039732
19.0,"(6, 2)",Erosion,3354668.0,0.3864,3341705.562848
19.0,"(6, 2)",Erosion,3354668.0,0.428,3340310.0209600003
19.0,"(6, 2)",Erosion,3354668.0,0.6367,3333308.828844
19.0,"(6, 2)",Erosion,3354668.0,0.2317,3346895.234244
19.0,"(6, 2)",Erosion,3354668.0,0.6057,3334348.775924
19.0,"(6, 2)",Erosion,3354668.0,0.7287,3330222.534284
19.0,"(6, 2)",Erosion,3354668.0,0.3121,3344198.0811719997
19.0,"(6, 2)",Erosion,3354668.0,0.3683,3342312.757756
19.0,"(6, 2)",Erosion,3354668.0,0.3494,3342946.790008
19.0,"(6, 2)",Erosion,3354668.0,0.653,3332762.01796
19.0,"(6, 3)",Erosion,2022990.0,0.4357,2014175.83257
19.0,"(6, 3)",Erosion,2022990.0,0.188,2019186.7788
19.0,"(6, 3)",Erosion,2022990.0,0.6846,2009140.6104599999
19.0,"(6, 3)",Erosion,2022990.0,0.7293,2008236.33393
19.0,"(6, 3)",Erosion,2022990.0,0.3889,2015122.59189
19.0,"(6, 3)",Erosion,2022990.0,0.4201,2014491.41901
19.0,"(6, 3)",Erosion,2022990.0,0.3864,2015173.16664
19.0,"(6, 3)",Erosion,2022990.0,0.428,2014331.6028
19.0,"(6, 3)",Erosion,2022990.0,0.6367,2010109.62267
19.0,"(6, 3)",Erosion,2022990.0,0.2317,2018302.73217
19.0,"(6, 3)",Erosion,2022990.0,0.6057,2010736.74957
19.0,"(6, 3)",Erosion,2022990.0,0.7287,2008248.47187
19.0,"(6, 3)",Erosion,2022990.0,0.3121,2016676.2482099999
19.0,"(6, 3)",Erosion,2022990.0,0.3683,2015539.32783
19.0,"(6, 3)",Erosion,2022990.0,0.3494,2015921.67294
19.0,"(6, 3)",Erosion,2022990.0,0.653,2009779.8753
19.0,"(6, 4)",Erosion,4220551.0,0.4357,4202162.059293
19.0,"(6, 4)",Erosion,4220551.0,0.188,4212616.36412
19.0,"(6, 4)",Erosion,4220551.0,0.6846,4191657.107854
19.0,"(6, 4)",Erosion,4220551.0,0.7293,4189770.521557
19.0,"(6, 4)",Erosion,4220551.0,0.3889,4204137.277161
19.0,"(6, 4)",Erosion,4220551.0,0.4201,4202820.465249
19.0,"(6, 4)",Erosion,4220551.0,0.3864,4204242.790936
19.0,"(6, 4)",Erosion,4220551.0,0.428,4202487.04172
19.0,"(6, 4)",Erosion,4220551.0,0.6367,4193678.751783
19.0,"(6, 4)",Erosion,4220551.0,0.2317,4210771.983333
19.0,"(6, 4)",Erosion,4220551.0,0.6057,4194987.1225930005
19.0,"(6, 4)",Erosion,4220551.0,0.7287,4189795.844863
19.0,"(6, 4)",Erosion,4220551.0,0.3121,4207378.660329
19.0,"(6, 4)",Erosion,4220551.0,0.3683,4205006.710667
19.0,"(6, 4)",Erosion,4220551.0,0.3494,4205804.394806
19.0,"(6, 4)",Erosion,4220551.0,0.653,4192990.80197
19.0,"(6, 5)",Erosion,0.0,0.4357,0.0
19.0,"(6, 5)",Erosion,0.0,0.188,0.0
19.0,"(6, 5)",Erosion,0.0,0.6846,0.0
19.0,"(6, 5)",Erosion,0.0,0.7293,0.0
19.0,"(6, 5)",Erosion,0.0,0.3889,0.0
19.0,"(6, 5)",Erosion,0.0,0.4201,0.0
19.0,"(6, 5)",Erosion,0.0,0.3864,0.0
19.0,"(6, 5)",Erosion,0.0,0.428,0.0
19.0,"(6, 5)",Erosion,0.0,0.6367,0.0
19.0,"(6, 5)",Erosion,0.0,0.2317,0.0
19.0,"(6, 5)",Erosion,0.0,0.6057,0.0
19.0,"(6, 5)",Erosion,0.0,0.7287,0.0
19.0,"(6, 5)",Erosion,0.0,0.3121,0.0
19.0,"(6, 5)",Erosion,0.0,0.3683,0.0
19.0,"(6, 5)",Erosion,0.0,0.3494,0.0
19.0,"(6, 5)",Erosion,0.0,0.653,0.0
19.0,"(6, 6)",Erosion,4087418.0,0.4357,4069609.1197740003
19.0,"(6, 6)",Erosion,4087418.0,0.188,4079733.65416
19.0,"(6, 6)",Erosion,4087418.0,0.6846,4059435.536372
19.0,"(6, 6)",Erosion,4087418.0,0.7293,4057608.4605260002
19.0,"(6, 6)",Erosion,4087418.0,0.3889,4071522.0313979997
19.0,"(6, 6)",Erosion,4087418.0,0.4201,4070246.756982
19.0,"(6, 6)",Erosion,4087418.0,0.3864,4071624.216848
19.0,"(6, 6)",Erosion,4087418.0,0.428,4069923.8509600004
19.0,"(6, 6)",Erosion,4087418.0,0.6367,4061393.409594
19.0,"(6, 6)",Erosion,4087418.0,0.2317,4077947.452494
19.0,"(6, 6)",Erosion,4087418.0,0.6057,4062660.509174
19.0,"(6, 6)",Erosion,4087418.0,0.7287,4057632.9850339997
19.0,"(6, 6)",Erosion,4087418.0,0.3121,4074661.168422
19.0,"(6, 6)",Erosion,4087418.0,0.3683,4072364.039506
19.0,"(6, 6)",Erosion,4087418.0,0.3494,4073136.561508
19.0,"(6, 6)",Erosion,4087418.0,0.653,4060727.16046
19.0,"(6, 7)",Erosion,3465640.0,0.4357,3450540.20652
19.0,"(6, 7)",Erosion,3465640.0,0.188,3459124.5968
19.0,"(6, 7)",Erosion,3465640.0,0.6846,3441914.2285599997
19.0,"(6, 7)",Erosion,3465640.0,0.7293,3440365.08748
19.0,"(6, 7)",Erosion,3465640.0,0.3889,3452162.12604
19.0,"(6, 7)",Erosion,3465640.0,0.4201,3451080.84636
19.0,"(6, 7)",Erosion,3465640.0,0.3864,3452248.7670400003
19.0,"(6, 7)",Erosion,3465640.0,0.428,3450807.0608
19.0,"(6, 7)",Erosion,3465640.0,0.6367,3443574.27012
19.0,"(6, 7)",Erosion,3465640.0,0.2317,3457610.11212
19.0,"(6, 7)",Erosion,3465640.0,0.6057,3444648.61852
19.0,"(6, 7)",Erosion,3465640.0,0.7287,3440385.8813199997
19.0,"(6, 7)",Erosion,3465640.0,0.3121,3454823.73756
19.0,"(6, 7)",Erosion,3465640.0,0.3683,3452876.04788
19.0,"(6, 7)",Erosion,3465640.0,0.3494,3453531.05384
19.0,"(6, 7)",Erosion,3465640.0,0.653,3443009.3707999997
19.0,"(6, 8)",Erosion,0.0,0.4357,0.0
19.0,"(6, 8)",Erosion,0.0,0.188,0.0
19.0,"(6, 8)",Erosion,0.0,0.6846,0.0
19.0,"(6, 8)",Erosion,0.0,0.7293,0.0
19.0,"(6, 8)",Erosion,0.0,0.3889,0.0
19.0,"(6, 8)",Erosion,0.0,0.4201,0.0
19.0,"(6, 8)",Erosion,0.0,0.3864,0.0
19.0,"(6, 8)",Erosion,0.0,0.428,0.0
19.0,"(6, 8)",Erosion,0.0,0.6367,0.0
19.0,"(6, 8)",Erosion,0.0,0.2317,0.0
19.0,"(6, 8)",Erosion,0.0,0.6057,0.0
19.0,"(6, 8)",Erosion,0.0,0.7287,0.0
19.0,"(6, 8)",Erosion,0.0,0.3121,0.0
19.0,"(6, 8)",Erosion,0.0,0.3683,0.0
19.0,"(6, 8)",Erosion,0.0,0.3494,0.0
19.0,"(6, 8)",Erosion,0.0,0.653,0.0
19.0,"(6, 9)",Erosion,4227532.0,0.4357,4209112.643076
19.0,"(6, 9)",Erosion,4227532.0,0.188,4219584.23984
19.0,"(6, 9)",Erosion,4227532.0,0.6846,4198590.315928
19.0,"(6, 9)",Erosion,4227532.0,0.7293,4196700.609124
19.0,"(6, 9)",Erosion,4227532.0,0.3889,4211091.128052
19.0,"(6, 9)",Erosion,4227532.0,0.4201,4209772.138068
19.0,"(6, 9)",Erosion,4227532.0,0.3864,4211196.816352
19.0,"(6, 9)",Erosion,4227532.0,0.428,4209438.16304
19.0,"(6, 9)",Erosion,4227532.0,0.6367,4200615.303756
19.0,"(6, 9)",Erosion,4227532.0,0.2317,4217736.808356
19.0,"(6, 9)",Erosion,4227532.0,0.6057,4201925.838676
19.0,"(6, 9)",Erosion,4227532.0,0.7287,4196725.974316
19.0,"(6, 9)",Erosion,4227532.0,0.3121,4214337.872628
19.0,"(6, 9)",Erosion,4227532.0,0.3683,4211961.999644
19.0,"(6, 9)",Erosion,4227532.0,0.3494,4212761.003192
19.0,"(6, 9)",Erosion,4227532.0,0.653,4199926.216039999
19.0,"(6, 10)",Erosion,0.0,0.4357,0.0
19.0,"(6, 10)",Erosion,0.0,0.188,0.0
19.0,"(6, 10)",Erosion,0.0,0.6846,0.0
19.0,"(6, 10)",Erosion,0.0,0.7293,0.0
19.0,"(6, 10)",Erosion,0.0,0.3889,0.0
19.0,"(6, 10)",Erosion,0.0,0.4201,0.0
19.0,"(6, 10)",Erosion,0.0,0.3864,0.0
19.0,"(6, 10)",Erosion,0.0,0.428,0.0
19.0,"(6, 10)",Erosion,0.0,0.6367,0.0
19.0,"(6, 10)",Erosion,0.0,0.2317,0.0
19.0,"(6, 10)",Erosion,0.0,0.6057,0.0
19.0,"(6, 10)",Erosion,0.0,0.7287,0.0
19.0,"(6, 10)",Erosion,0.0,0.3121,0.0
19.0,"(6, 10)",Erosion,0.0,0.3683,0.0
19.0,"(6, 10)",Erosion,0.0,0.3494,0.0
19.0,"(6, 10)",Erosion,0.0,0.653,0.0
19.0,"(7, 1)",Erosion,4606247.0,0.4357,4586177.581821
19.0,"(7, 1)",Erosion,4606247.0,0.188,4597587.25564
19.0,"(7, 1)",Erosion,4606247.0,0.6846,4574712.633038
19.0,"(7, 1)",Erosion,4606247.0,0.7293,4572653.640629
19.0,"(7, 1)",Erosion,4606247.0,0.3889,4588333.305417
19.0,"(7, 1)",Erosion,4606247.0,0.4201,4586896.156353
19.0,"(7, 1)",Erosion,4606247.0,0.3864,4588448.461592
19.0,"(7, 1)",Erosion,4606247.0,0.428,4586532.26284
19.0,"(7, 1)",Erosion,4606247.0,0.6367,4576919.025351
19.0,"(7, 1)",Erosion,4606247.0,0.2317,4595574.325701
19.0,"(7, 1)",Erosion,4606247.0,0.6057,4578346.961921
19.0,"(7, 1)",Erosion,4606247.0,0.7287,4572681.278111
19.0,"(7, 1)",Erosion,4606247.0,0.3121,4591870.903113
19.0,"(7, 1)",Erosion,4606247.0,0.3683,4589282.192299
19.0,"(7, 1)",Erosion,4606247.0,0.3494,4590152.772982
19.0,"(7, 1)",Erosion,4606247.0,0.653,4576168.20709
19.0,"(7, 2)",Erosion,3289514.0,0.4357,3275181.5875020004
19.0,"(7, 2)",Erosion,3289514.0,0.188,3283329.71368
19.0,"(7, 2)",Erosion,3289514.0,0.6846,3266993.987156
19.0,"(7, 2)",Erosion,3289514.0,0.7293,3265523.574398
19.0,"(7, 2)",Erosion,3289514.0,0.3889,3276721.080054
19.0,"(7, 2)",Erosion,3289514.0,0.4201,3275694.751686
19.0,"(7, 2)",Erosion,3289514.0,0.3864,3276803.317904
19.0,"(7, 2)",Erosion,3289514.0,0.428,3275434.88008
19.0,"(7, 2)",Erosion,3289514.0,0.6367,3268569.664362
19.0,"(7, 2)",Erosion,3289514.0,0.2317,3281892.196062
19.0,"(7, 2)",Erosion,3289514.0,0.6057,3269589.413702
19.0,"(7, 2)",Erosion,3289514.0,0.7287,3265543.3114819997
19.0,"(7, 2)",Erosion,3289514.0,0.3121,3279247.426806
19.0,"(7, 2)",Erosion,3289514.0,0.3683,3277398.719938
19.0,"(7, 2)",Erosion,3289514.0,0.3494,3278020.438084
19.0,"(7, 2)",Erosion,3289514.0,0.653,3268033.47358
19.0,"(7, 3)",Erosion,1624506.0,0.4357,1617428.0273580002
19.0,"(7, 3)",Erosion,1624506.0,0.188,1621451.92872
